,auc,evd,visual_index,timing_index,strategy_index,mouse_id,session_number,stage,behavior_session_id,aborted,false_alarms,max_dprimes,rewards
436,0.8485499608771497,-1103.9386023845218,12.868479080771644,9.518991145061262,3.349487935710382,560964,32,5_ready,1101055123,230,5,2.172833043554864,153
437,0.8423736543062201,-1188.1171109690183,13.60482489233061,12.388255274668255,1.216569617662353,560964,33,5_ready,1101290013,263,8,1.8366258533294215,172
438,0.8415436861076887,-1146.2097974564676,17.8567972850316,6.683488911531887,11.173308373499712,560964,30,5_ready,1100201646,266,4,2.479522990885547,175
439,0.8204324198510362,-1272.90566164552,5.582630058266408,12.3689114940023,-6.786281435735892,560964,34,5_ready,1101486794,258,7,1.934843132203402,127
440,0.8222195981560476,-1282.7877220585942,7.456441764832878,11.2202916790396,-3.763849914206723,560964,35,5_ready,1101698040,228,4,1.7893570880713274,142
441,0.7600312064314181,-1631.221590789581,4.734408247664879,6.422361224715687,-1.6879529770508084,560964,24,5_ready,1138834291,411,6,1.7556269762414076,133
442,0.869683285409938,-942.6724297152324,22.256205924755147,11.991275425614118,10.264930499141029,568022,35,5_ready,1106050257,258,3,3.3367763201631044,170
443,0.7623998570621665,-1636.827864349696,5.95815157149693,7.9037156105213615,-1.945564039024432,568022,21,5_ready,1102183216,476,12,1.6839190662796923,146
444,0.8792838940876674,-914.1615747267352,20.836893093861825,13.980004920715889,6.856888173145936,568022,33,5_ready,1105583599,250,9,2.3708114487187175,164
445,0.8047205015422392,-1486.521618740102,6.435712144556234,11.786108685122167,-5.350396540565933,568022,28,5_ready,1104098504,475,12,1.9153510424861513,141
446,0.7586895111766151,-2194.963639427391,1.1414541794952575,10.804318640756884,-9.662864461261623,568022,16,5_ready,1100782535,1002,4,1.5506325994429226,75
447,0.8066476056190923,-1178.135706665198,17.704813037717237,2.9407311247037464,14.764081913013491,568022,20,5_ready,1101689959,216,5,2.1700108908933062,167
448,0.737419132463676,-1914.644539302244,4.335094058195252,5.82210684465155,-1.4870127864562983,568022,22,5_ready,1102390735,704,5,3.0747661742089987,124
449,0.798978328890292,-1321.828988013498,7.927849736926415,6.335866590759361,1.5919831461670544,568022,23,5_ready,1102605297,396,9,2.5084043860119962,111
450,0.7824114966082533,-1487.7285444089794,9.685362828315808,6.042097529697811,3.643265298617997,568022,24,5_ready,1102811829,447,6,2.9524780832248165,147
451,0.8548643541594347,-1046.4854847907482,12.990251293151616,10.0018130881169,2.9884382050347185,568022,25,5_ready,1103020141,277,7,2.2365540181328463,139
452,0.8292549644159504,-1243.5550663676622,11.196882824647693,9.528932900509652,1.667949924138039,568022,26,5_ready,1103559051,342,8,1.9248248440993199,137
453,0.8305055666355738,-1340.0976048457378,10.097691340295842,12.418114869334271,-2.3204235290384307,568022,27,5_ready,1103821329,417,8,2.1231727991175147,157
454,0.8609449981543005,-1201.6520994937673,15.25921222410626,14.856949115125516,0.4022631089807458,568022,29,5_ready,1104302007,395,9,3.0322376367967694,170
455,0.8033477663176525,-1432.5193184450109,10.370628364403858,9.856360663193952,0.5142677012099064,568022,31,5_ready,1105106074,494,11,2.7053595060003577,162
456,0.909654619891776,-756.1357369214675,18.672001713228088,15.055473499948553,3.616528213279537,568022,32,5_ready,1105303069,206,7,2.078763667069438,131
457,0.8733283218997674,-900.7846169586774,25.52553165987147,9.104888264239891,16.42064339563158,568022,30,5_ready,1104547847,204,8,2.5450958158969827,171
458,0.8735402847887489,-1049.9999297202885,12.899063604504448,14.064483318481232,-1.1654197139767852,568022,34,5_ready,1105823993,311,8,2.515738854218954,149
459,0.8214105585864747,-1439.8320704227808,8.893230982207022,12.256678987243198,-3.363448005036176,568022,36,5_ready,1107006800,457,8,2.515738854218954,162
460,0.922388349514563,-726.9839598200269,16.930518056884424,19.83340119616554,-2.902883139281116,568022,38,5_ready,1107373825,195,4,2.5436967421674086,120
461,0.8752790776711719,-955.6463401949296,14.962004347041676,11.43891518739927,3.5230891596424083,568022,37,5_ready,1107186120,257,12,2.6122751930531733,135
462,0.7803451994653186,-1396.2054634702072,5.801068934594484,5.91226919425368,-0.1112002596591956,571520,18,5_ready,1104116217,364,6,1.591886171098468,118
463,0.7725931339969917,-1125.0877878976826,14.220112647763376,2.348890516873334,11.871222130890043,571520,16,5_ready,1103636920,220,3,2.361250750194176,142
464,0.7784631815900982,-1155.85870322751,19.100449022376388,1.3186110524090298,17.78183796996736,571520,20,5_ready,1104567994,266,3,2.165302313038943,164
465,0.7276619101604345,-1333.662173341887,8.345234265633241,1.4328054430887145,6.912428822544527,571520,17,5_ready,1103848600,265,6,2.0804200916392896,123
466,0.7785740620446284,-1291.8498244610964,13.70681500123228,3.624426485444058,10.082388515788224,571520,15,5_ready,1103053376,314,6,2.295131169945871,160
467,0.8420195228244596,-985.5545155452784,15.17233039149308,7.481388368544012,7.690942022949068,571520,19,5_ready,1104326011,197,5,2.0915512499150317,146
